run_index,algorithm,seed,decision_index,sim_time,current_net,target_net,handover,score_5g,score_lte,score_wifi,sinr_5g,rsrp_5g,delay_5g,throughput_5g,plr_5g,sinr_lte,rsrp_lte,delay_lte,throughput_lte,plr_lte,sinr_wifi,rsrp_wifi,delay_wifi,throughput_wifi,plr_wifi
12,laavha-enhanced,212,0,0.000,0,0,0,0.999995,0.085346,0.000005,4.7066,-90.2934,1.0000,0.0000,0.000000,-14.1601,-114.1601,10.0000,0.0000,0.000000,17.6212,-75.3788,10.0000,0.0000,0.000000
12,laavha-enhanced,212,1,0.100,0,0,0,0.999995,0.084963,0.000005,4.7242,-90.2757,1.0000,0.0000,0.000000,-14.1158,-114.1158,10.0000,0.0000,0.000000,17.4789,-75.5211,10.0000,0.0000,0.000000
12,laavha-enhanced,212,2,0.200,0,0,0,0.999999,0.000001,0.608741,4.7419,-90.2581,1.0000,0.0000,0.000000,-14.0715,-114.0715,10.0000,0.0000,0.000000,17.3296,-75.6704,0.0001,0.0000,0.000000
12,laavha-enhanced,212,3,0.300,0,0,0,0.999999,0.000001,0.620412,4.7596,-90.2404,1.0000,0.0000,0.000000,-14.0270,-114.0270,10.0000,0.0000,0.000000,17.1736,-75.8264,0.0001,0.0000,0.000000
12,laavha-enhanced,212,4,0.400,0,0,0,0.999999,0.000001,0.635889,4.7773,-90.2227,1.0000,0.0000,0.000000,-13.9824,-113.9824,10.0000,0.0000,0.000000,17.0117,-75.9883,0.0001,0.0000,1.000000
12,laavha-enhanced,212,5,0.500,0,0,0,1.000000,0.000000,0.648417,4.7950,-90.2050,1.0004,2.0736,0.000000,-13.9376,-113.9376,10.0000,0.0000,0.000000,16.8443,-76.1557,1.0004,0.0000,0.200000
12,laavha-enhanced,212,6,0.600,0,0,0,1.000000,0.000001,0.710575,4.8128,-90.1872,1.0004,2.1168,0.000000,-13.8927,-113.8927,10.0000,0.0000,0.000000,16.6719,-76.3281,1.0004,0.0000,0.196721
12,laavha-enhanced,212,7,0.700,0,0,0,1.000000,0.000002,0.664613,4.8305,-90.1695,1.0004,2.0736,0.020408,-13.8477,-113.8477,8.4844,0.4752,0.083333,16.4950,-76.5050,2.3957,0.0000,0.191781
12,laavha-enhanced,212,8,0.800,0,0,0,1.000000,0.000002,0.722463,4.8483,-90.1517,1.0004,2.1168,0.000000,-13.8026,-113.8026,8.5567,0.5184,0.000000,16.3142,-76.6858,2.4869,0.0000,0.175676
12,laavha-enhanced,212,9,0.900,0,0,0,1.000000,0.000002,0.783439,4.8662,-90.1338,1.0004,2.1168,0.000000,-13.7573,-113.7573,8.4193,0.5184,0.000000,16.1298,-76.8702,2.4599,0.0000,0.164384
12,laavha-enhanced,212,10,1.000,0,0,0,1.000000,0.000002,0.842242,4.8840,-90.1160,1.0004,2.1168,1.000000,-13.7119,-113.7119,8.5320,0.5184,0.000000,15.9422,-77.0578,2.4821,0.0000,0.152778
12,laavha-enhanced,212,11,1.100,0,0,0,1.000000,0.000002,0.882575,4.9019,-90.0981,1.0004,2.1168,0.000000,-13.6664,-113.6664,8.4782,0.5616,0.000000,15.7520,-77.2480,2.5683,0.0000,0.162162
12,laavha-enhanced,212,12,1.200,0,0,0,1.000000,0.000002,0.885403,4.9198,-90.0802,1.0004,2.1168,0.000000,-13.6207,-113.6207,8.4820,0.5184,0.000000,15.5594,-77.4406,2.4722,0.0000,0.164384
12,laavha-enhanced,212,13,1.300,0,0,0,1.000000,0.000002,0.879611,4.9378,-90.0622,1.0004,2.0736,0.020408,-13.5749,-113.5749,8.5113,0.5184,0.000000,15.3649,-77.6351,2.5026,0.0000,0.189189
12,laavha-enhanced,212,14,1.400,0,0,0,1.000000,0.000002,0.880942,4.9557,-90.0443,1.0004,2.1168,0.000000,-13.5290,-113.5290,8.5407,0.5184,0.000000,15.1688,-77.8312,2.4838,0.0000,0.164384
12,laavha-enhanced,212,15,1.500,0,0,0,1.000000,0.000002,0.881149,4.9737,-90.0263,1.0004,2.1168,0.000000,-13.4829,-113.4829,8.4867,0.5184,0.000000,14.9713,-78.0287,2.4731,0.0000,0.164384
12,laavha-enhanced,212,16,1.600,0,0,0,1.000000,0.000002,0.876150,4.9917,-90.0083,1.0004,2.1168,1.000000,-13.4367,-113.4367,8.5354,0.5616,0.000000,14.7728,-78.2272,2.5803,0.0000,0.150685
12,laavha-enhanced,212,17,1.700,0,0,0,1.000000,0.000002,0.887514,5.0098,-89.9902,1.0004,2.1168,0.000000,-13.3904,-113.3904,8.5200,0.5184,0.000000,14.5735,-78.4265,2.4797,0.0000,0.164384
