run_index,algorithm,seed,decision_index,sim_time,current_net,target_net,handover,score_5g,score_lte,score_wifi,sinr_5g,rsrp_5g,delay_5g,throughput_5g,plr_5g,sinr_lte,rsrp_lte,delay_lte,throughput_lte,plr_lte,sinr_wifi,rsrp_wifi,delay_wifi,throughput_wifi,plr_wifi
431,strongest-signal,631,0,0.000,0,2,1,0.116153,-0.397720,1.000000,4.3686,-90.6314,1.0000,0.0000,0.000000,-14.9586,-114.9586,10.0000,0.0000,0.000000,37.6109,-55.3891,10.0000,0.0000,0.000000
431,strongest-signal,631,1,0.100,2,2,0,0.111367,-0.378768,1.000000,4.3858,-90.6142,1.0000,0.0000,0.000000,-14.9164,-114.9164,10.0000,0.0000,0.000000,39.3813,-53.6187,10.0000,0.0000,0.000000
431,strongest-signal,631,2,0.200,2,2,0,0.106354,-0.359282,1.000000,4.4030,-90.5970,1.0000,0.0000,0.000000,-14.8740,-114.8740,10.0000,0.0000,0.000000,41.3993,-51.6007,0.0001,0.0000,0.000000
431,strongest-signal,631,3,0.300,2,2,0,0.101084,-0.339179,1.000000,4.4202,-90.5798,1.0000,0.0000,0.000000,-14.8316,-114.8316,10.0000,0.0000,0.000000,43.7278,-49.2722,0.0001,0.4915,0.000000
431,strongest-signal,631,4,0.400,2,2,0,0.095559,-0.318475,1.000000,4.4374,-90.5626,1.0000,0.0000,0.000000,-14.7890,-114.7890,10.0000,0.0000,0.000000,46.4368,-46.5632,0.8257,0.4915,0.000000
431,strongest-signal,631,5,0.500,2,2,0,0.089900,-0.297594,1.000000,4.4547,-90.5453,1.0004,2.0736,0.000000,-14.7463,-114.7463,10.0000,0.0000,0.000000,49.5517,-43.4483,0.8288,0.4915,0.000000
431,strongest-signal,631,6,0.600,2,2,0,0.084667,-0.278377,1.000000,4.4720,-90.5280,1.0004,2.1168,0.000000,-14.7035,-114.7035,10.0000,0.0000,0.000000,52.8186,-40.1814,0.8316,0.4915,0.000000
431,strongest-signal,631,7,0.700,2,2,0,0.081549,-0.266313,1.000000,4.4893,-90.5107,1.0004,2.0736,0.020408,-14.6605,-114.6605,8.4844,0.4752,0.083333,55.0501,-37.9499,2.0148,0.5325,0.027397
431,strongest-signal,631,8,0.800,2,2,0,0.082799,-0.268563,1.000000,4.5066,-90.4934,1.0004,2.1168,0.000000,-14.6175,-114.6175,8.5567,0.5184,0.000000,54.4285,-38.5715,2.0750,0.4915,0.000000
431,strongest-signal,631,9,0.900,2,2,0,0.087744,-0.282670,1.000000,4.5240,-90.4760,1.0004,2.1168,0.000000,-14.5743,-114.5743,8.4193,0.5184,0.000000,51.5593,-41.4407,2.0789,0.4915,0.000000
431,strongest-signal,631,10,1.000,2,2,0,0.094060,-0.300963,1.000000,4.5414,-90.4586,1.0004,2.1168,1.000000,-14.5310,-114.5310,8.5320,0.5184,0.000000,48.2817,-44.7183,2.0974,0.4915,1.000000
431,strongest-signal,631,11,1.100,2,2,0,0.100589,-0.319665,1.000000,4.5588,-90.4412,1.0004,2.1168,0.000000,-14.4876,-114.4876,8.4782,0.5616,0.000000,45.3211,-47.6789,2.1749,0.4915,0.000000
431,strongest-signal,631,12,1.200,2,2,0,0.106998,-0.337717,1.000000,4.5762,-90.4238,1.0004,2.1168,0.000000,-14.4440,-114.4440,8.4820,0.5184,0.000000,42.7695,-50.2305,2.0892,0.5325,0.000000
