run_index,algorithm,seed,decision_index,sim_time,current_net,target_net,handover,score_5g,score_lte,score_wifi,sinr_5g,rsrp_5g,delay_5g,throughput_5g,plr_5g,sinr_lte,rsrp_lte,delay_lte,throughput_lte,plr_lte,sinr_wifi,rsrp_wifi,delay_wifi,throughput_wifi,plr_wifi
235,vikor,435,0,0.000,0,2,1,0.356971,0.241136,0.401893,4.2667,-90.7333,1.0000,0.0000,0.000000,-15.2218,-115.2218,10.0000,0.0000,0.000000,29.0611,-63.9389,10.0000,0.0000,0.000000
235,vikor,435,1,0.100,2,2,0,0.356417,0.241344,0.402239,4.2837,-90.7163,1.0000,0.0000,0.000000,-15.1803,-115.1803,10.0000,0.0000,0.000000,29.8723,-63.1277,10.0000,0.0000,0.000000
235,vikor,435,2,0.200,2,2,0,0.316617,0.227794,0.455588,4.3007,-90.6993,1.0000,0.0000,0.000000,-15.1388,-115.1388,10.0000,0.0000,0.000000,30.7194,-62.2806,0.0001,0.0000,0.000000
235,vikor,435,3,0.300,2,2,0,0.291532,0.205083,0.503385,4.3178,-90.6822,1.0000,0.0000,0.000000,-15.0971,-115.0971,10.0000,0.0000,0.000000,31.6021,-61.3979,0.0001,0.4915,0.000000
235,vikor,435,4,0.400,2,2,0,0.299703,0.202718,0.497580,4.3349,-90.6651,1.0000,0.0000,0.000000,-15.0553,-115.0553,10.0000,0.0000,0.000000,32.5184,-60.4816,0.7282,0.4915,0.000000
235,vikor,435,5,0.500,2,2,0,0.371714,0.201050,0.427237,4.3520,-90.6480,1.0004,2.0736,0.000000,-15.0135,-115.0135,10.0000,0.0000,0.000000,33.4633,-59.5367,0.8288,0.4915,0.000000
235,vikor,435,6,0.600,2,2,0,0.371357,0.201217,0.427426,4.3691,-90.6309,1.0004,2.1168,0.000000,-14.9715,-114.9715,10.0000,0.0000,0.000000,34.4276,-58.5724,0.8316,0.4915,0.000000
235,vikor,435,7,0.700,2,0,1,0.969584,0.009600,0.020816,4.3863,-90.6137,1.0004,2.0736,0.020408,-14.9293,-114.9293,8.4844,0.4752,0.083333,35.3956,-57.6044,2.0148,0.5325,0.027397
235,vikor,435,8,0.800,0,2,1,0.384699,0.207441,0.407859,4.4035,-90.5965,1.0004,2.1168,0.000000,-14.8871,-114.8871,8.5567,0.5184,0.000000,36.3427,-56.6573,2.0750,0.4915,0.000000
235,vikor,435,9,0.900,2,2,0,0.384495,0.207656,0.407850,4.4207,-90.5793,1.0004,2.1168,0.000000,-14.8448,-114.8448,8.4193,0.5184,0.000000,37.2326,-55.7674,2.0789,0.4915,0.000000
