run_index,algorithm,seed,decision_index,sim_time,current_net,target_net,handover,score_5g,score_lte,score_wifi,sinr_5g,rsrp_5g,delay_5g,throughput_5g,plr_5g,sinr_lte,rsrp_lte,delay_lte,throughput_lte,plr_lte,sinr_wifi,rsrp_wifi,delay_wifi,throughput_wifi,plr_wifi
323,copras,523,0,0.000,0,0,0,0.538228,0.000794,0.460977,4.5067,-90.4933,1.0000,0.0000,0.000000,-14.6343,-114.6343,10.0000,0.0000,0.000000,30.2292,-62.7708,10.0000,0.0000,0.000000
323,copras,523,1,0.100,0,0,0,0.538528,0.000794,0.460679,4.5241,-90.4759,1.0000,0.0000,0.000000,-14.5912,-114.5912,10.0000,0.0000,0.000000,30.1132,-62.8868,10.0000,0.0000,0.000000
323,copras,523,2,0.200,0,2,1,0.209662,0.000790,0.789548,4.5414,-90.4586,1.0000,0.0000,0.000000,-14.5481,-114.5481,10.0000,0.0000,0.000000,29.9288,-63.0712,0.0001,0.0000,0.000000
323,copras,523,3,0.300,2,2,0,0.158018,0.000842,0.841140,4.5588,-90.4412,1.0000,0.0000,0.000000,-14.5048,-114.5048,10.0000,0.0000,0.000000,29.6817,-63.3183,0.0001,0.4915,0.000000
323,copras,523,4,0.400,2,2,0,0.161478,0.000839,0.837683,4.5763,-90.4237,1.0000,0.0000,0.000000,-14.4614,-114.4614,10.0000,0.0000,0.000000,29.3789,-63.6211,0.5630,0.4915,0.000000
323,copras,523,5,0.500,2,2,0,0.371280,0.000783,0.627938,4.5937,-90.4063,1.0004,2.0736,0.000000,-14.4179,-114.4179,10.0000,0.0000,0.000000,29.0283,-63.9717,0.8288,0.4915,0.000000
323,copras,523,6,0.600,2,2,0,0.373141,0.000782,0.626076,4.6112,-90.3888,1.0004,2.1168,0.000000,-14.3742,-114.3742,10.0000,0.0000,0.000000,28.6378,-64.3622,0.8316,0.4915,0.000000
323,copras,523,7,0.700,2,0,1,0.716115,0.000863,0.283022,4.6287,-90.3713,1.0004,2.0736,0.020408,-14.3304,-114.3305,8.4844,0.4752,0.083333,28.2153,-64.7847,2.0155,0.5325,0.027397
323,copras,523,8,0.800,0,0,0,0.653283,0.004656,0.342061,4.6462,-90.3538,1.0004,2.1168,0.000000,-14.2866,-114.2866,8.5567,0.5184,0.000000,27.7681,-65.2319,2.0771,0.4915,0.000000
323,copras,523,9,0.900,0,0,0,0.654414,0.004655,0.340931,4.6638,-90.3362,1.0004,2.1168,0.000000,-14.2425,-114.2425,8.4193,0.5184,0.000000,27.3026,-65.6974,2.0809,0.4915,0.000000
323,copras,523,10,1.000,0,0,0,0.494634,0.100332,0.405034,4.6814,-90.3186,1.0004,2.1168,1.000000,-14.1984,-114.1984,8.5320,0.5184,0.000000,26.8245,-66.1755,2.1020,0.4915,1.000000
323,copras,523,11,1.100,0,0,0,0.650610,0.010920,0.338470,4.6990,-90.3010,1.0004,2.1168,0.000000,-14.1541,-114.1541,8.4782,0.5616,0.000000,26.3386,-66.6614,2.1820,0.4915,0.000000
323,copras,523,12,1.200,0,0,0,0.659842,0.000832,0.339326,4.7166,-90.2834,1.0004,2.1168,0.000000,-14.1097,-114.1097,8.4820,0.5184,0.000000,25.8489,-67.1511,2.0964,0.5325,0.000000
323,copras,523,13,1.300,0,0,0,0.469877,0.100858,0.429265,4.7342,-90.2658,1.0004,2.0736,0.020408,-14.0652,-114.0652,8.5113,0.5184,0.000000,25.3586,-67.6414,2.0901,0.4915,0.013514
323,copras,523,14,1.400,0,0,0,0.660447,0.004649,0.334904,4.7519,-90.2481,1.0004,2.1168,0.000000,-14.0205,-114.0205,8.5407,0.5184,0.000000,24.8703,-68.1297,2.1061,0.4915,0.000000
323,copras,523,15,1.500,0,0,0,0.661708,0.004648,0.333644,4.7696,-90.2304,1.0004,2.1168,0.000000,-13.9757,-113.9757,8.4867,0.5184,0.000000,24.3861,-68.6139,2.0972,0.4915,0.000000
323,copras,523,16,1.600,0,0,0,0.495933,0.106560,0.397507,4.7874,-90.2126,1.0004,2.1168,1.000000,-13.9308,-113.9308,8.5354,0.5616,0.000000,23.9075,-69.0925,2.1921,0.4915,1.000000
323,copras,523,17,1.700,0,0,0,0.666134,0.000826,0.333040,4.8051,-90.1949,1.0004,2.1168,0.000000,-13.8858,-113.8858,8.5200,0.5184,0.000000,23.4358,-69.5642,2.1027,0.5325,0.000000
323,copras,523,18,1.800,0,0,0,0.665484,0.004644,0.329872,4.8229,-90.1771,1.0004,2.1168,0.000000,-13.8406,-113.8406,8.4660,0.5184,0.000000,22.9718,-70.0282,2.0680,0.4915,0.000000
323,copras,523,19,1.900,0,0,0,0.477015,0.101384,0.421600,4.8407,-90.1593,1.0004,2.0736,0.020408,-13.7953,-113.7953,8.4953,0.5184,0.000000,22.5162,-70.4838,2.1174,0.4915,0.013699
323,copras,523,20,2.000,0,0,0,0.668085,0.004641,0.327273,4.8585,-90.1415,1.0004,2.1168,0.000000,-13.7498,-113.7498,8.5247,0.5184,0.000000,22.0694,-70.9306,2.1140,0.4915,0.000000
